squad,lake,id_historia,numero,titulo,papel,recurso,duracao_dias_uteis,data_inicio,data_fim
Squad 4,COMERCIAL,[COMERCIAL - 75],75,AR DataMart (cont) e Analytics Restricted - TAMANHO: G,Engenheiro,Engenheiro 1,8.0,22/05/2026,02/06/2026
Squad 4,COMERCIAL,[COMERCIAL - 75],75,AR DataMart (cont) e Analytics Restricted - TAMANHO: G,Analista,Analista 1,2.0,29/10/2026,30/10/2026
Squad 4,COMERCIAL,[COMERCIAL - 76],76,AR Analytics Restricted (cont) e Analytics Tabelas - TAMANHO: G,Engenheiro,Engenheiro 6,5.0,22/05/2026,28/05/2026
Squad 4,COMERCIAL,[COMERCIAL - 76],76,AR Analytics Restricted (cont) e Analytics Tabelas - TAMANHO: G,Analista,Analista 2,5.0,30/10/2026,06/11/2026
Squad 4,COMERCIAL,[COMERCIAL - 77],77,AR Analytics Views (Parte 1) - TAMANHO: G,Analista,Analista 1,10.0,03/11/2026,16/11/2026
Squad 1,COMERCIAL,[COMERCIAL - 78],78,AR Analytics Views (Parte 2) e Cockpit - TAMANHO: G,Analista,Analista 1,10.0,06/11/2026,19/11/2026
Squad 4,COMERCIAL,[COMERCIAL - 79],79,QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,Engenheiro,Engenheiro 2,4.0,25/05/2026,28/05/2026
Squad 4,COMERCIAL,[COMERCIAL - 79],79,QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,Analista,Analista 2,2.0,09/11/2026,10/11/2026
Squad 1,COMERCIAL,[COMERCIAL - 80],80,QFS Brasil - Respondent (Staging e DataMart) - TAMANHO: M,Engenheiro,Engenheiro 2,4.0,25/05/2026,28/05/2026
Squad 1,COMERCIAL,[COMERCIAL - 80],80,QFS Brasil - Respondent (Staging e DataMart) - TAMANHO: M,Analista,Analista 2,2.0,10/11/2026,11/11/2026
Squad 4,COMERCIAL,[COMERCIAL - 81],81,QFS Brasil - Respondent (Analytics) - TAMANHO: M,Engenheiro,Engenheiro 3,4.0,26/05/2026,29/05/2026
Squad 4,COMERCIAL,[COMERCIAL - 82],82,QFS Brasil - Checkbox (Staging e DataMart) - TAMANHO: M,Engenheiro,Engenheiro 4,4.0,26/05/2026,29/05/2026
Squad 1,COMERCIAL,[COMERCIAL - 83],83,QFS Brasil - Checkbox (Analytics) - TAMANHO: M,Engenheiro,Engenheiro 3,4.0,27/05/2026,01/06/2026
Squad 4,COMERCIAL,[COMERCIAL - 84],84,QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,Engenheiro,Engenheiro 2,6.0,29/05/2026,08/06/2026
Squad 4,COMERCIAL,[COMERCIAL - 84],84,QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,Analista,Analista 2,3.0,11/11/2026,13/11/2026
Squad 1,COMERCIAL,[COMERCIAL - 85],85,QFS Brasil - KPIs e Logs - TAMANHO: M,Engenheiro,Engenheiro 6,1.0,27/05/2026,27/05/2026
Squad 1,COMERCIAL,[COMERCIAL - 85],85,QFS Brasil - KPIs e Logs - TAMANHO: M,Analista,Analista 2,5.0,12/11/2026,18/11/2026
Squad 4,COMERCIAL,[COMERCIAL - 86],86,QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,Engenheiro,Engenheiro 6,5.0,29/05/2026,05/06/2026
Squad 4,COMERCIAL,[COMERCIAL - 86],86,QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,Analista,Analista 2,3.0,16/11/2026,18/11/2026
Squad 1,COMERCIAL,[COMERCIAL - 87],87,QFS Argentina - Respondent (Staging e DataMart) - TAMANHO: M,Engenheiro,Engenheiro 6,4.0,28/05/2026,02/06/2026
Squad 1,COMERCIAL,[COMERCIAL - 88],88,QFS Argentina - Respondent (Analytics) - TAMANHO: M,Engenheiro,Engenheiro 2,4.0,29/05/2026,03/06/2026
Squad 1,COMERCIAL,[COMERCIAL - 89],89,QFS Argentina - Checkbox (Staging e DataMart) - TAMANHO: M,Engenheiro,Engenheiro 1,4.0,01/06/2026,05/06/2026
Squad 4,COMERCIAL,[COMERCIAL - 90],90,QFS Argentina - Checkbox (Analytics) - TAMANHO: M,Engenheiro,Engenheiro 3,4.0,01/06/2026,05/06/2026
Squad 4,COMERCIAL,[COMERCIAL - 91],91,QFS Argentina - Verbatim e Canceled - TAMANHO: G,Engenheiro,Engenheiro 4,6.0,01/06/2026,09/06/2026
Squad 4,COMERCIAL,[COMERCIAL - 91],91,QFS Argentina - Verbatim e Canceled - TAMANHO: G,Analista,Analista 1,3.0,17/11/2026,19/11/2026
Squad 1,COMERCIAL,[COMERCIAL - 92],92,QFS Global - Analytics Restricted e Population - TAMANHO: M,Engenheiro,Engenheiro 3,4.0,02/06/2026,08/06/2026
Squad 1,COMERCIAL,[COMERCIAL - 92],92,QFS Global - Analytics Restricted e Population - TAMANHO: M,Analista,Analista 2,1.0,19/11/2026,19/11/2026
Squad 4,COMERCIAL,[COMERCIAL - 93],93,QFS Global - Analytics - TAMANHO: M,Engenheiro,Engenheiro 7,4.0,01/06/2026,05/06/2026
Squad 4,COMERCIAL,[COMERCIAL - 94],94,QFS Legacy - Dashboards e Atributos - TAMANHO: M,Engenheiro,Engenheiro 8,6.0,01/06/2026,09/06/2026
Squad 1,COMERCIAL,[COMERCIAL - 95],95,QFS Legacy - Base - TAMANHO: M,Engenheiro,Engenheiro 7,4.0,02/06/2026,08/06/2026
Squad 1,COMERCIAL,[COMERCIAL - 96],96,QFS Legacy - Testes e Logs - TAMANHO: M,Engenheiro,Engenheiro 4,4.0,03/06/2026,09/06/2026
Squad 4,COMERCIAL,[COMERCIAL - 97],97,Entidade: Sigma - TAMANHO: P,Engenheiro,Engenheiro 1,3.0,03/06/2026,08/06/2026
Squad 4,COMERCIAL,[COMERCIAL - 97],97,Entidade: Sigma - TAMANHO: P,Analista,Analista 2,1.0,19/11/2026,19/11/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 2],2,"Entidade: Movimentos Contábeis - Parte 1: Plantas FAASA, CKD e FIASA - TAMANHO: P",Engenheiro,Engenheiro 1,3.0,01/04/2026,06/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 3],3,"Entidade: Movimentos Contábeis - Parte 2: Plantas FIRE, JEEP e Mecânica - TAMANHO: M",Engenheiro,Engenheiro 2,3.0,01/04/2026,06/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 3],3,"Entidade: Movimentos Contábeis - Parte 2: Plantas FIRE, JEEP e Mecânica - TAMANHO: M",Analista,Analista 1,2.0,01/04/2026,02/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 4],4,"Entidade: Posições de Estoque - Parte 1: Plantas JEEP, FAASA e FIASA - TAMANHO: P",Engenheiro,Engenheiro 3,3.0,01/04/2026,06/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 5],5,Entidade: Posições de Estoque - Parte 2: Plantas FIRE e Mecânica - TAMANHO: M,Engenheiro,Engenheiro 4,2.0,01/04/2026,02/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 5],5,Entidade: Posições de Estoque - Parte 2: Plantas FIRE e Mecânica - TAMANHO: M,Analista,Analista 2,2.0,01/04/2026,02/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 6],6,Entidade: Cadastros e Pedidos Especiais - TAMANHO: M,Engenheiro,Engenheiro 5,3.0,01/04/2026,06/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 6],6,Entidade: Cadastros e Pedidos Especiais - TAMANHO: M,Analista,Analista 1,6.0,06/04/2026,13/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 7],7,Entidade: Notas Fiscais de Entrada - TAMANHO: M,Engenheiro,Engenheiro 6,3.0,01/04/2026,06/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 7],7,Entidade: Notas Fiscais de Entrada - TAMANHO: M,Analista,Analista 2,2.0,06/04/2026,07/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 8],8,Entidade: Tabelas Mestres - Áreas e Localizações - TAMANHO: M,Engenheiro,Engenheiro 7,4.0,01/04/2026,07/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 8],8,Entidade: Tabelas Mestres - Áreas e Localizações - TAMANHO: M,Analista,Analista 2,4.0,08/04/2026,13/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 9],9,Entidade: Views Dimensão - Compartimentos e Unidades - TAMANHO: M,Analista,Analista 1,4.0,14/04/2026,17/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 10],10,"Entidade: Etiquetas CIM - Parte 1: Plantas FIAPE, FIASA e Mecânica - TAMANHO: P",Engenheiro,Engenheiro 8,4.0,01/04/2026,07/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 11],11,Entidade: Etiquetas CIM - Parte 2: Plantas FIRE e FAASA - TAMANHO: P,Engenheiro,Engenheiro 4,2.0,06/04/2026,07/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 11],11,Entidade: Etiquetas CIM - Parte 2: Plantas FIRE e FAASA - TAMANHO: P,Analista,Analista 2,2.0,14/04/2026,15/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 12],12,Entidade: Estoque por Desenho - Parte 1: FIASA Histórico e Current - TAMANHO: M,Engenheiro,Engenheiro 1,2.0,07/04/2026,08/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 12],12,Entidade: Estoque por Desenho - Parte 1: FIASA Histórico e Current - TAMANHO: M,Analista,Analista 2,2.0,16/04/2026,17/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 13],13,Entidade: Estoque por Desenho - Parte 2: FIAPE Histórico e Current - TAMANHO: M,Engenheiro,Engenheiro 2,2.0,07/04/2026,08/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 14],14,Entidade: Estoque por Desenho - Parte 3: FAASA Histórico e Current - TAMANHO: M,Engenheiro,Engenheiro 3,2.0,07/04/2026,08/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 15],15,Entidade: Estoque por Desenho - Parte 4: FIRE e Mecânica - TAMANHO: M,Engenheiro,Engenheiro 5,4.0,07/04/2026,10/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 16],16,Entidade: Tabelas Auxiliares e Views Complementares - TAMANHO: G,Engenheiro,Engenheiro 6,4.0,07/04/2026,10/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 16],16,Entidade: Tabelas Auxiliares e Views Complementares - TAMANHO: G,Analista,Analista 1,5.0,20/04/2026,27/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 17],17,Entidade: Rotas e Destinos Logísticos - TAMANHO: G,Engenheiro,Engenheiro 4,6.0,08/04/2026,15/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 17],17,Entidade: Rotas e Destinos Logísticos - TAMANHO: G,Analista,Analista 2,4.0,20/04/2026,24/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 18],18,Entidade: Pedidos Logísticos e Itens - TAMANHO: G,Engenheiro,Engenheiro 7,6.0,08/04/2026,15/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 18],18,Entidade: Pedidos Logísticos e Itens - TAMANHO: G,Analista,Analista 2,4.0,27/04/2026,30/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 19],19,Entidade: Inventário - Cabeçalho e Lotes - TAMANHO: G,Engenheiro,Engenheiro 8,4.0,08/04/2026,13/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 19],19,Entidade: Inventário - Cabeçalho e Lotes - TAMANHO: G,Analista,Analista 1,4.0,28/04/2026,04/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 20],20,Entidade: Inventário - Itens e Leituras - TAMANHO: G,Engenheiro,Engenheiro 1,4.0,09/04/2026,14/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 20],20,Entidade: Inventário - Itens e Leituras - TAMANHO: G,Analista,Analista 2,4.0,04/05/2026,07/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 21],21,Entidade: Recebimento e Transmissões - TAMANHO: G,Engenheiro,Engenheiro 2,4.0,09/04/2026,14/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 21],21,Entidade: Recebimento e Transmissões - TAMANHO: G,Analista,Analista 1,4.0,05/05/2026,08/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 22],22,Entidade: Conferência Física e MDR Part Number - TAMANHO: G,Engenheiro,Engenheiro 3,4.0,09/04/2026,14/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 22],22,Entidade: Conferência Física e MDR Part Number - TAMANHO: G,Analista,Analista 2,4.0,08/05/2026,13/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 23],23,Entidade: Volumes de Expedição - TAMANHO: M,Engenheiro,Engenheiro 5,2.0,13/04/2026,14/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 23],23,Entidade: Volumes de Expedição - TAMANHO: M,Analista,Analista 1,2.0,11/05/2026,12/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 24],24,Entidade: QRCode e Repicking - TAMANHO: G,Engenheiro,Engenheiro 6,4.0,13/04/2026,16/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 24],24,Entidade: QRCode e Repicking - TAMANHO: G,Analista,Analista 1,4.0,13/05/2026,18/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 25],25,Entidade: Troca de Locação - TAMANHO: G,Engenheiro,Engenheiro 8,4.0,14/04/2026,17/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 25],25,Entidade: Troca de Locação - TAMANHO: G,Analista,Analista 2,4.0,14/05/2026,19/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 26],26,Entidade: Estado dos Conjuntos (SSOLQ051) - TAMANHO: P,Engenheiro,Engenheiro 1,1.0,15/04/2026,15/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 26],26,Entidade: Estado dos Conjuntos (SSOLQ051) - TAMANHO: P,Analista,Analista 1,2.0,19/05/2026,20/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 27],27,"Entidade: Cadastros Eventuais e Anagrafica (SSOLQ057, SSOLQ060, SSDCE001) - TAMANHO: G",Engenheiro,Engenheiro 2,3.0,15/04/2026,17/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 27],27,"Entidade: Cadastros Eventuais e Anagrafica (SSOLQ057, SSOLQ060, SSDCE001) - TAMANHO: G",Analista,Analista 2,6.0,20/05/2026,27/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 28],28,Entidade: Cadastro de Desenhos por Estabelecimento (SSOLQ068) - TAMANHO: M,Engenheiro,Engenheiro 3,1.0,15/04/2026,15/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 28],28,Entidade: Cadastro de Desenhos por Estabelecimento (SSOLQ068) - TAMANHO: M,Analista,Analista 1,3.0,21/05/2026,25/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 29],29,"Entidade: Ordens e Características por Trecho (SSOLQ072, SSOLQ073, SSOLQ077) - TAMANHO: G",Engenheiro,Engenheiro 5,3.0,15/04/2026,17/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 29],29,"Entidade: Ordens e Características por Trecho (SSOLQ072, SSOLQ073, SSOLQ077) - TAMANHO: G",Analista,Analista 1,6.0,26/05/2026,02/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 30],30,Entidade: Giro Diário de Consumo de Peças (SSOLQ110) - TAMANHO: M,Engenheiro,Engenheiro 1,5.0,16/04/2026,23/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 30],30,Entidade: Giro Diário de Consumo de Peças (SSOLQ110) - TAMANHO: M,Analista,Analista 2,2.0,28/05/2026,29/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 31],31,Entidade: Giro Mensal de Consumo de Peças (SSOLQ130) - TAMANHO: G,Engenheiro,Engenheiro 3,6.0,16/04/2026,24/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 31],31,Entidade: Giro Mensal de Consumo de Peças (SSOLQ130) - TAMANHO: G,Analista,Analista 2,2.0,01/06/2026,02/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 32],32,Entidade: Consumos S-1 e Necessidades Brutas (SSOLQ134) - TAMANHO: P,Engenheiro,Engenheiro 4,1.0,16/04/2026,16/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 32],32,Entidade: Consumos S-1 e Necessidades Brutas (SSOLQ134) - TAMANHO: P,Analista,Analista 1,2.0,03/06/2026,05/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 33],33,"Entidade: Produtos Acabados e Desenhos - Carga Diária (SSOLQ144, SSOLQ145) - TAMANHO: G",Engenheiro,Engenheiro 7,6.0,16/04/2026,24/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 33],33,"Entidade: Produtos Acabados e Desenhos - Carga Diária (SSOLQ144, SSOLQ145) - TAMANHO: G",Analista,Analista 2,4.0,03/06/2026,09/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 34],34,"Entidade: Produtos Acabados e Desenhos - Carga Mensal (SSOLQ146, SSOLQ147) - TAMANHO: G",Engenheiro,Engenheiro 4,4.0,17/04/2026,23/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 34],34,"Entidade: Produtos Acabados e Desenhos - Carga Mensal (SSOLQ146, SSOLQ147) - TAMANHO: G",Analista,Analista 1,4.0,08/06/2026,11/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 35],35,Entidade: Desenhos Calculados por Seção (SSOLQ150) - TAMANHO: P,Engenheiro,Engenheiro 6,4.0,17/04/2026,23/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 35],35,Entidade: Desenhos Calculados por Seção (SSOLQ150) - TAMANHO: P,Analista,Analista 2,2.0,10/06/2026,11/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 36],36,"Entidade: Data Mestre e Números de Peça (SSOLQ500, SSOLQ501) - TAMANHO: G",Engenheiro,Engenheiro 2,4.0,20/04/2026,24/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 36],36,"Entidade: Data Mestre e Números de Peça (SSOLQ500, SSOLQ501) - TAMANHO: G",Analista,Analista 1,6.0,12/06/2026,19/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 37],37,Entidade: Dimensões Básicas de Estoque - TAMANHO: P,Engenheiro,Engenheiro 5,3.0,20/04/2026,23/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 38],38,Entidade: Indicadores e Causal - TAMANHO: P,Engenheiro,Engenheiro 8,2.0,20/04/2026,22/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 39],39,Entidade: Staging - Dados Brutos SAP e IMS - TAMANHO: M,Engenheiro,Engenheiro 8,2.0,23/04/2026,24/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 39],39,Entidade: Staging - Dados Brutos SAP e IMS - TAMANHO: M,Analista,Analista 2,2.0,12/06/2026,15/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 40],40,Entidade: Estoque Material e Saldo SAP - TAMANHO: M,Engenheiro,Engenheiro 1,2.0,24/04/2026,27/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 40],40,Entidade: Estoque Material e Saldo SAP - TAMANHO: M,Analista,Analista 2,4.0,16/06/2026,19/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 41],41,Entidade: Apontamentos e Material em Trânsito - TAMANHO: M,Engenheiro,Engenheiro 4,2.0,24/04/2026,27/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 41],41,Entidade: Apontamentos e Material em Trânsito - TAMANHO: M,Analista,Analista 1,4.0,22/06/2026,25/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 42],42,Entidade: Estoque Viajante e Views Consolidadas - TAMANHO: P,Engenheiro,Engenheiro 5,1.0,24/04/2026,24/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 42],42,Entidade: Estoque Viajante e Views Consolidadas - TAMANHO: P,Analista,Analista 2,2.0,22/06/2026,23/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 43],43,"Entidade: Cadastros Base - Incoterms, Meios de Transporte e Saturação - TAMANHO: P",Engenheiro,Engenheiro 6,3.0,24/04/2026,28/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 44],44,Entidade: Transporte e Frete - Staging e Consolidação - TAMANHO: M,Engenheiro,Engenheiro 2,2.0,27/04/2026,28/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 44],44,Entidade: Transporte e Frete - Staging e Consolidação - TAMANHO: M,Analista,Analista 2,3.0,24/06/2026,26/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 45],45,Entidade: Estoque de Embalagens Retornáveis - TAMANHO: P,Engenheiro,Engenheiro 3,1.0,27/04/2026,27/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 45],45,Entidade: Estoque de Embalagens Retornáveis - TAMANHO: P,Analista,Analista 1,1.0,26/06/2026,26/06/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 46],46,Entidade: Itens de Nota Fiscal e Movimentação - TAMANHO: M,Engenheiro,Engenheiro 5,1.0,27/04/2026,27/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 46],46,Entidade: Itens de Nota Fiscal e Movimentação - TAMANHO: M,Analista,Analista 1,4.0,29/06/2026,02/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 47],47,Entidade: Ingestão TM1 - Tabelas Auxiliares e Produto - TAMANHO: M,Engenheiro,Engenheiro 7,6.0,27/04/2026,05/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 48],48,Entidade: Ingestão RTM e LTP - Event-Driven - TAMANHO: M,Engenheiro,Engenheiro 8,2.0,27/04/2026,28/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 48],48,Entidade: Ingestão RTM e LTP - Event-Driven - TAMANHO: M,Analista,Analista 2,4.0,29/06/2026,02/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 49],49,Entidade: Ingestão Part Dump A9 - Orchestrated DataStage - TAMANHO: M,Engenheiro,Engenheiro 1,2.0,28/04/2026,29/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 49],49,Entidade: Ingestão Part Dump A9 - Orchestrated DataStage - TAMANHO: M,Analista,Analista 1,2.0,03/07/2026,06/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 50],50,Entidade: Ingestão Flow - Parte 1 (Cálculo Previsional e CBA) - TAMANHO: G,Engenheiro,Engenheiro 3,4.0,28/04/2026,04/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 50],50,Entidade: Ingestão Flow - Parte 1 (Cálculo Previsional e CBA) - TAMANHO: G,Analista,Analista 2,4.0,03/07/2026,08/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 51],51,Entidade: Ingestão Flow - Parte 2 (CBH e Months Rolling) - TAMANHO: G,Engenheiro,Engenheiro 4,4.0,28/04/2026,04/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 51],51,Entidade: Ingestão Flow - Parte 2 (CBH e Months Rolling) - TAMANHO: G,Analista,Analista 1,4.0,07/07/2026,10/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 52],52,Entidade: Ingestão Flow - Parte 3 (Cadastros Auxiliares e Logistics) - TAMANHO: M,Engenheiro,Engenheiro 5,4.0,28/04/2026,04/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 53],53,Entidade: Views Consolidadas e Analíticas Avançadas - TAMANHO: P,Analista,Analista 2,3.0,09/07/2026,13/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 54],54,Entidade: Ativação de Transporte DHL - TAMANHO: M,Engenheiro,Engenheiro 2,2.0,29/04/2026,30/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 54],54,Entidade: Ativação de Transporte DHL - TAMANHO: M,Analista,Analista 1,2.0,13/07/2026,14/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 55],55,Entidade: Ativação e Aprovação AVA SPOT - TAMANHO: M,Engenheiro,Engenheiro 6,2.0,29/04/2026,30/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 55],55,Entidade: Ativação e Aprovação AVA SPOT - TAMANHO: M,Analista,Analista 2,2.0,14/07/2026,15/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 56],56,Entidade: Yard Truck - Movimentação de Veículos - TAMANHO: P,Engenheiro,Engenheiro 8,1.0,29/04/2026,29/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 56],56,Entidade: Yard Truck - Movimentação de Veículos - TAMANHO: P,Analista,Analista 1,1.0,15/07/2026,15/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 57],57,Entidade: Rastreamento Real-Time via Pub/Sub - TAMANHO: M,Engenheiro,Engenheiro 1,2.0,30/04/2026,04/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 57],57,Entidade: Rastreamento Real-Time via Pub/Sub - TAMANHO: M,Analista,Analista 1,4.0,16/07/2026,21/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 58],58,Entidade: Outbound Transporte Batch via DataStage - TAMANHO: P,Engenheiro,Engenheiro 8,1.0,30/04/2026,30/04/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 58],58,Entidade: Outbound Transporte Batch via DataStage - TAMANHO: P,Analista,Analista 2,2.0,16/07/2026,17/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 59],59,Entidade: Processamento Delta Chegadas e Views Especializadas - TAMANHO: M,Engenheiro,Engenheiro 2,1.0,04/05/2026,04/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 59],59,Entidade: Processamento Delta Chegadas e Views Especializadas - TAMANHO: M,Analista,Analista 2,3.0,20/07/2026,22/07/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 60],60,Entidade: Carga Base RapidResponse - Hierarquias e Descrições - TAMANHO: G,Engenheiro,Engenheiro 6,10.0,04/05/2026,15/05/2026
Squad 5,SUPPLY CHAIN,[SUPPLY CHAIN - 61],61,Entidade: Cadastros de Canais e Subcanais - TAMANHO: M,Engenheiro,Engenheiro 8,4.0,04/05/2026,07/05/2026
